dt(cam)	frame	LO	AO
0.0000	0000	-0.0168	0.0000
0.0031	0001	-0.0168	0.0000
0.0042	0002	-0.0168	0.0000
0.0052	0003	-0.0168	0.0000
0.0083	0004	-0.0168	0.0000
0.0091	0005	-0.0168	0.0000
0.0156	0006	-0.0168	0.0000
0.0171	0007	-0.0168	0.0000
0.0731	0008	-0.0129	0.0000
0.0839	0009	-0.0129	0.0000
0.0852	0010	-0.0129	0.0000
0.0873	0011	-0.0129	0.0000
0.0918	0012	-0.0129	0.0000
0.0926	0013	-0.0129	0.0000
0.0953	0014	-0.0129	0.0000
0.0972	0015	-0.0129	0.0000
0.0985	0016	-0.0129	0.0000
0.1050	0017	-0.0129	0.0000
0.1146	0018	-0.0129	0.0000
0.1155	0019	-0.0129	0.0000
0.1200	0020	-0.0129	0.0000
0.1250	0021	-0.0129	0.0000
0.1283	0022	-0.0129	0.0000
0.1324	0023	-0.0129	0.8556
0.1389	0024	-0.0129	1.5846
0.1744	0025	-0.0129	1.5846
0.3133	0026	-0.0129	1.5846
0.4760	0027	-0.0129	1.5846
0.6398	0028	-0.0237	-1.7381
0.8058	0029	-0.0237	-1.7381
0.9699	0030	-0.0237	-1.7381
1.1894	0031	-0.0237	-1.7381
1.3053	0032	-0.0237	-1.6729
1.4698	0033	-0.0237	-1.6729
1.6368	0034	-0.0232	-2.2746
1.8145	0035	-0.0232	-2.2746
1.9773	0036	-0.0232	-2.2746
2.1677	0037	-0.0232	-2.2746
2.3020	0038	-0.0232	-2.2746
2.4702	0039	-0.0232	-2.2746
2.6356	0040	-0.0241	-2.3444
2.8054	0041	-0.0241	-2.3444
2.9693	0042	-0.0241	-2.3444
3.1376	0043	-0.0241	-2.3444
3.3214	0044	-0.0241	-2.3444
3.4698	0045	-0.0241	-2.3444
3.6368	0046	-0.0230	-1.7573
3.8028	0047	-0.0230	-1.7573
3.9687	0048	-0.0230	-1.7573
4.1564	0049	-0.0230	-1.7573
4.3021	0050	-0.0230	-1.7573
4.4732	0051	-0.0230	-1.7573
4.6367	0052	-0.0237	-2.2118
4.8053	0053	-0.0237	-3.1416
4.9700	0054	-0.0237	-3.1416
5.1370	0055	-0.0237	-3.1416
5.3232	0056	-0.0237	-3.1416
5.4690	0057	-0.0237	-3.1416
5.6355	0058	-0.0284	-0.3890
5.8124	0059	-0.0284	-0.2651
5.9709	0060	-0.0284	-0.2651
6.1379	0061	-0.0284	-0.2651
6.3033	0062	-0.0284	-0.2651
6.4701	0063	-0.0284	-0.2651
6.6360	0064	-0.0251	-0.0061
6.8063	0065	-0.0251	-0.0031
6.9706	0066	-0.0251	-0.0031
7.1387	0067	-0.0251	-0.0031
7.3190	0068	-0.0251	-0.0031
7.4908	0069	-0.0251	-0.0031
7.6370	0070	-0.0251	-0.0031
7.8031	0071	-0.0251	-0.0069
7.9709	0072	-0.0251	-0.0069
8.1547	0073	-0.0251	-0.0069
8.3193	0074	-0.0251	-0.0069
8.4700	0075	-0.0251	-0.0069
8.6604	0076	-0.0251	-0.0069
8.8056	0077	-0.0251	-0.0046
8.9703	0078	-0.0381	-0.0161
9.1399	0079	-0.0381	-0.0161
9.2254	0080	-0.0381	-0.0161
9.4160	0081	-0.0381	-0.0161
9.5621	0082	-0.0381	-0.0161
9.7805	0083	-0.0381	-0.0091
9.8871	0084	-0.0381	-0.0091
10.0934	0085	-0.0381	-0.0091
10.2222	0086	-0.0381	-0.0091
10.3846	0087	-0.0381	-0.0091
10.5519	0088	-0.0381	-0.0091
10.7394	0089	-0.0381	-0.0332
10.8800	0090	-0.0381	-0.0332
11.0482	0091	-0.0381	-0.0332
11.2370	0092	-0.0381	-0.0332
11.3770	0093	-0.0381	-0.0332
11.5890	0094	0.0311	-0.0394
11.7581	0095	0.0311	-0.0394
11.8728	0096	0.0311	-0.0394
12.0783	0097	0.0311	-0.0394
12.2050	0098	0.0311	-0.0394
12.3712	0099	0.0311	-0.0394
12.5449	0100	-0.0338	-0.0065
12.7513	0101	-0.0338	-0.0065
12.8686	0102	-0.0338	-0.0065
